mz,rt,ccs,0641_Serum,0641_Serum,0641_Serum,0641_Serum,geh_Serum,geh_Serum,geh_Serum,geh_Serum,sal1_Serum,sal1_Serum,sal1_Serum,sal1_Serum,WT_Serum,WT_Serum,WT_Serum,WT_Serum
757.5006738,0.982833333,278.0610948,8001.52716,6411.905585,8223.64101,9213.613965,11126.11225,13219.94663,12355.95169,11297.28988,9602.804095,7279.056113,8326.729216,7061.728798,8431.474602,8616.002174,8309.156572,8124.991762
774.5684071,3.652083333,284.2676282,324.5092011,274.9493648,250.4665393,335.3017859,201.329781,181.417669,234.6419985,304.0309301,529.3941678,535.0794658,440.1426854,410.0857071,459.9677169,491.3096214,538.3533426,439.7871492
695.5928793,3.375833333,273.3932636,7.101974878,9.317763672,6.366165706,10.4744823,24.79333797,35.86632379,21.14231819,30.60480807,63.88337273,22.63929924,43.49403248,28.18785996,22.54910105,17.92097141,19.59601647,19.28453875
904.6302118,0.396533333,304.5296244,128.7776562,128.0407922,137.2932726,135.1189095,71.51284961,93.07316248,87.92153645,77.28147835,123.5105446,121.3930418,158.7487241,122.7986894,175.9862334,177.154509,197.2188167,171.0866621
967.6348652,0.362716667,318.646337,1006.927657,949.2637029,1122.545147,1120.82171,464.6422928,558.7735966,487.1731309,557.1206596,1214.926698,1156.36345,1073.831984,668.2945016,1064.196485,1112.093281,1222.389844,1086.27511
426.819496,3.8071,185.1742328,104.5302074,111.9674439,122.0178832,116.8144045,73.45866219,91.12020234,102.9710931,98.59874589,107.3987244,108.7629218,117.0190582,105.6930526,69.50987267,64.50521389,67.72652335,84.56424056
594.3082643,4.150966667,243.9428246,44.45696629,32.06326752,35.82443873,52.51755976,10.00751313,2.396387513,7.516270013,13.01020811,47.62192979,51.8150123,50.01693959,47.97829515,16.59623439,22.60585562,28.23094689,29.33602426
759.5522609,0.275316667,298.0525105,987.2066268,819.2270583,738.7651157,931.3701703,521.5772037,475.5937963,570.8097957,561.3187447,1004.082583,1104.629289,846.7266389,991.1991246,1035.61549,991.728552,998.2826303,972.3587523
522.470333,4.11715,233.7127125,16.88018201,8.023004394,6.877846881,16.72449548,4.184572391,0.55859375,3.460397237,2.20030316,24.99995031,23.85673621,29.66614953,22.44310547,22.41985977,17.76370306,11.79121476,19.05093432
317.2034763,0.43035,196.4313026,300.1416403,359.0996981,328.8643095,328.6864645,174.942579,146.5203169,158.4114945,226.6568109,294.5606725,384.6165975,312.3859574,286.5071951,303.679299,302.0372096,362.808559,320.3271196
927.6409282,3.928316667,314.0643446,164.096225,155.0301967,200.2689609,154.614699,261.2170919,314.6937123,277.0395533,180.575183,114.0321747,127.510395,106.8778129,87.50396377,85.30128681,137.4540092,127.2352169,117.3416915
785.5319124,0.929233333,285.4537923,7979.508825,6840.722167,8163.593344,8367.626297,12588.47938,17474.54349,14787.5063,10788.68793,8851.742051,7700.67849,7825.320555,6342.199049,8071.400317,8003.11028,8118.630774,7677.917657
853.5991254,0.8278,296.2377424,82.97991325,99.21206901,117.9392879,90.14405398,365.04754,838.3929172,638.4894655,152.1567592,63.8148917,72.8149332,42.59512921,33.56345823,58.74323078,67.69395872,58.0059387,44.22727815
565.6424473,0.982833333,262.902071,196.2647845,141.4725031,156.4691595,198.117078,275.0887839,311.3992825,267.3553309,280.5430615,216.7094376,196.9308408,200.3179018,178.4220116,259.8851735,217.6462628,224.5223584,211.2447607
545.4950155,0.362716667,245.7897088,336.2475196,176.191536,210.6952316,397.4450186,208.553265,147.502658,183.4328314,285.6438162,608.7496232,600.6212695,689.6365326,673.8697626,472.7457661,477.6355194,500.9315172,544.0659082
894.8610966,0.51775,338.97583,226.4779748,505.6226726,434.2962774,234.4712773,829.5883279,648.6831264,985.5198544,923.9656416,506.1492707,508.8197607,290.0186946,391.7522678,147.8562241,179.5827043,236.4022735,238.4742187
788.3332447,0.861616667,291.6768551,2.785461426,0,0,2.206704723,20.61466417,36.52732517,38.31329298,3.628875732,0,0.457834027,0,0,0.29079404,0,0,0
649.5351686,0.275316667,267.3135074,311.6178083,349.239814,396.4462393,292.3210165,678.3262476,820.1999532,888.7324663,414.7025322,409.6126475,388.7473288,364.2956001,331.7392422,250.822817,255.0510424,251.9217066,253.7500307
754.5407735,3.530866667,274.2587308,225.6592848,183.5091628,203.2145676,261.1556429,158.1494902,146.7179343,165.4755578,221.6218568,307.1481089,277.6773498,325.2325732,278.7586496,312.9016698,304.8433119,304.2640575,292.7861773
931.6704665,3.928316667,318.8193108,231.7773876,193.0325524,306.8977362,238.4217358,483.0994944,668.9118804,595.3008279,319.0291232,152.5236921,210.0639198,174.6500163,98.78123894,160.2982321,221.3720655,185.9157075,151.3566362
778.1014619,3.874733333,231.751035,85.95742774,101.8589916,87.12601139,86.18727538,53.25041641,39.53915647,48.3998793,67.80054749,66.63875803,67.48587309,81.05524717,80.83618159,44.24856382,36.67822279,60.78450058,41.93790779
535.4738901,1.016633333,247.2554564,1273.772726,1330.190724,1662.906621,1442.045942,2418.680667,2773.371899,2790.301305,1786.16795,1560.733443,1195.386892,1333.9284,1243.145032,1368.638126,1455.284154,1329.681885,1321.784868
699.3756946,4.494833333,211.100588,264.7359243,265.3882763,253.4815924,220.010227,376.5975527,397.7402648,380.1170982,346.8356203,321.0844766,274.6880918,277.1754706,263.1175899,432.5317038,402.3602354,417.6257909,401.0919338
725.4660127,4.11715,268.0281624,16.44443102,31.54890935,24.04048207,18.10136147,19.14101785,22.81346395,25.43140823,30.25251566,6.825318656,6.698113782,7.213542317,10.42264018,18.25844457,10.9791966,14.66936221,13.72666945
1032.591709,4.11715,246.9436578,6.911082811,6.487487793,9.022399902,5.30883801,42.84319738,59.93100532,30.79591598,24.04617439,23.11379849,8.164275885,4.569224117,4.639587104,69.30920176,74.32628111,61.77311344,35.05378613
485.2678741,4.11715,215.7768098,273.1243915,159.4570027,165.5123296,234.1067924,124.3139729,134.2270431,124.8768178,128.9037768,306.6937629,288.4194676,332.1319404,240.4626063,285.8181059,316.9230269,260.2827412,249.7546423
787.5470434,0.895433333,290.4384742,19247.52585,17532.59538,19931.78404,19159.51009,31493.87107,42877.62122,34628.85321,24832.11454,19403.57019,19373.7904,18763.36104,15158.75636,20365.4667,18398.60105,19390.19085,18308.64145
992.5436366,4.306,240.3857019,0,2.058105469,6.217376769,0,36.28803872,24.87493717,37.60003127,22.12163521,6.12286377,1.293243349,10.8551158,3.300994873,75.57597417,47.16241443,58.43836386,42.52268834
654.5672084,0.362716667,267.2710269,38.64828655,26.48703975,36.54409495,41.40592209,52.57119067,59.5965567,52.01773313,45.89883785,65.93381905,65.49300202,87.52439066,58.31624324,47.74604122,44.37670056,46.42681747,45.7510568
1069.717784,4.083333333,336.976954,1772.016791,504.3269056,627.130249,1771.193339,66.27733957,6.035097578,55.36814828,233.2852783,2756.935401,2511.032879,2313.307138,1551.221737,2217.744605,2068.599363,1964.877921,1861.603497
779.567825,0.275316667,292.9743711,519.5539311,514.197155,494.1439329,583.8767165,336.0959106,364.134884,324.9778877,447.1550594,711.882033,566.5777045,658.440728,493.5973556,697.3390053,708.1706388,727.5450222,655.7667426
991.9168028,5.32355,347.6751438,125.6858329,0,2.681335449,196.4412072,0,0,0,0,673.3584722,639.3742656,671.1995284,403.3338335,374.0107974,177.8396522,346.4698589,495.7683884
831.5151,4.02975,268.6798157,1324.012769,1484.323717,1504.590368,1359.94587,1375.173673,1431.058617,1351.327256,1378.086133,1285.775652,1244.78732,1262.406615,1323.115482,1142.313151,1171.215353,1163.334811,1167.613671
510.3886946,4.150966667,243.4820759,1246.52457,714.4656195,734.7054306,1212.032406,380.6840581,169.8589084,348.579929,591.1111577,1468.094644,1458.555378,1349.809506,1178.224347,1371.745109,1278.32804,1283.312574,1244.477284
787.417816,2.910766667,275.3293004,52.9217191,47.11231414,46.53433175,50.24527089,26.52928341,43.37885975,42.94924236,32.20324494,36.08754322,47.66305266,36.43738374,42.5141402,20.77953534,18.52525115,23.06210345,24.59534973
723.5416042,3.928316667,278.2936799,699.2505708,776.7012918,695.1856714,784.3975684,513.9159889,449.7779251,434.6753321,522.922534,776.9497083,746.1751225,753.1942786,870.64256,652.3590132,636.89135,692.3695552,712.8966129
482.3247951,3.463233333,222.9665682,868.7443009,644.5457413,666.3973445,966.0219654,357.4443455,248.0833773,403.1090559,595.2527157,1115.665325,1173.140868,1033.026102,966.2238186,874.0627297,740.8221523,789.2301111,752.7163762
918.5805314,0.585383333,302.0266836,348.7736656,318.7484248,314.4147616,332.9300197,272.462948,273.9213905,247.380859,255.4947164,379.2948191,477.2419508,527.8738257,528.6719208,589.8815292,562.8540551,478.6893943,470.2070245
681.5071637,0.241516667,268.3493138,35.09508322,107.0626139,97.79610209,55.29052142,782.9896125,1491.952959,1494.398167,150.3558719,68.44106084,54.63586132,66.60959563,60.62662967,42.33664914,37.51001668,39.30420234,37.78786104
787.8290291,0.895433333,291.6800576,47.51644897,38.72396708,49.75736407,41.92828369,144.0890606,255.9024944,176.8041518,81.25393212,41.70584234,45.78668777,39.11655465,19.285711,45.16934635,31.48279592,49.13578334,35.88075962
965.9022789,5.478566667,345.5122775,242.0085073,0,4.429064206,322.7982489,0,0,0,0,1015.216681,966.5655281,1055.260794,663.6931561,583.9377899,306.3704545,602.6035562,826.3892269
524.9099295,4.083333333,239.2041629,933.0693116,564.736189,694.2976194,1013.636396,313.888906,196.2717615,327.6865085,505.9732098,1087.297094,1272.476306,902.2173004,757.3751898,1112.892803,1047.717774,995.2475502,972.4210539
823.5410327,0.774216667,286.4788777,142.3571007,147.7236283,172.1376261,123.9602108,312.0420426,402.399349,435.995895,193.7216014,116.7178387,126.6363521,130.1801612,107.3107739,155.8134418,134.869548,149.4836619,121.3527636
244.2259439,4.11715,174.8727354,229.0232518,291.156739,286.6398311,236.3347488,321.0958356,342.924234,328.9421006,301.958355,194.8903606,196.2387668,213.5255962,225.2776165,220.1229896,222.6125423,239.9685616,233.384026
915.7129842,0.51775,305.6878528,91.14159981,78.0506218,85.31458457,94.77006688,47.03660429,35.5424532,37.15535239,54.89325942,107.9980005,95.45157576,72.65179618,101.3327675,103.4953087,87.82971174,101.8002307,128.8619355
960.6306145,0.51775,319.8672733,830.0066042,712.1392767,696.0022831,829.5199807,437.8061076,539.7401954,527.7061678,372.923633,881.0499122,1037.522955,926.2742248,848.9919554,1141.190049,1040.944506,1020.980823,1042.337024
334.875854,2.843133333,172.4202901,14.35750707,14.09635542,19.27549766,10.29732477,41.69424269,36.66097338,21.93643499,23.01799025,21.3401132,12.85425994,14.08911647,11.55078962,70.13324764,64.05794622,50.60300777,37.46919276
893.8348936,0.706583333,326.1243174,14.44303815,30.37352629,32.89126992,10.61958356,92.29056652,42.37166706,81.45257712,183.9342609,22.25347626,22.2563121,18.28481309,16.47535822,12.50219869,12.355994,14.48661643,18.02272551
685.3729212,4.73725,205.3965892,0,2.130615234,0,0,7.223864178,11.87847281,6.889753016,4.855959767,6.475074758,5.48397596,1.833679199,1.515985592,12.11618407,17.79940274,10.50041911,19.95221606
686.0401439,4.494833333,205.3926675,5.632019162,0.989715576,0,4.512990311,45.9422636,44.07408943,27.97143898,46.12988892,40.02880324,17.30469526,13.39259999,6.796058522,50.58032307,53.33340465,53.26811499,43.55145322
794.4960174,4.11715,251.9080045,8.797268921,10.76926878,14.04528325,8.502464382,9.059280168,9.435415605,7.987389608,12.11326257,3.441548584,3.315976592,4.740852345,2.187107866,3.51061853,6.273952373,7.825911871,7.112424981
338.3426255,1.394316667,208.0045435,11231.15207,12004.48973,11691.59451,11229.19474,12084.10735,12138.82026,10805.03498,11867.38919,10176.71037,10165.4052,10289.22031,9901.829766,10688.22509,10944.2613,10679.32601,10500.65147
846.478838,4.548416667,255.6016631,153.9200262,161.9235471,160.6004893,163.2188939,253.1278164,238.0211024,233.5388003,211.1159158,176.6355256,171.3544379,163.4639776,149.9312044,767.131945,483.8969823,386.5068358,301.0478846
1089.126757,4.548416667,263.7856559,363.1698845,368.6957549,377.6289744,376.6895215,236.54701,238.0721621,261.3362398,256.1610067,264.1940556,288.7266035,293.1921019,360.0347229,250.5966854,269.0767813,252.6139206,213.7151269
679.4900583,0.241516667,269.657508,43.4696609,64.00895733,106.3959588,43.94374326,666.6270883,1374.621262,1329.650074,100.4464579,48.00331982,47.71878825,44.94267632,47.85474092,17.41494222,25.69601195,32.6737271,17.18003366
776.5847206,3.652083333,288.014426,220.1622274,209.0938603,179.3321869,240.0237537,143.2953834,111.3948287,168.9511748,234.8462066,406.3840522,390.9954426,360.7244807,300.5667264,326.7904277,343.7476167,384.4399663,330.3775982
610.5910952,0.275316667,268.9638082,120.0980958,78.24098945,85.18835727,122.7780443,41.01466706,38.7033873,58.78597964,79.09264306,150.5909325,161.1586501,139.6761259,138.1212163,139.2624014,126.4496206,120.7346401,143.8077066
925.2145933,0.551566667,317.6609112,41.86943899,26.39474607,24.83682622,48.27129949,0.401332668,12.51555558,0,0,45.99702497,35.74895107,54.15483028,59.33046491,51.90930067,66.41737443,75.02822549,59.07972484
753.5048944,0.619183333,278.0873833,31.25023556,17.73088851,25.32729723,41.71298338,79.45429613,132.0200962,104.2063253,63.82712858,36.61380525,31.98585479,29.31008916,22.13352912,28.35838016,38.8736871,41.71696814,36.34326478
883.7224382,0.362716667,308.2741287,166.7883001,158.7806684,128.4522159,195.4332414,256.0398178,266.6072687,349.4270271,303.4225372,328.7548482,392.5239452,438.192813,543.5041225,304.5220961,314.530253,277.9451882,350.1896572
738.5437419,2.721916667,279.4575914,339.7938119,242.2295809,232.8990086,313.1876619,213.221043,190.8901714,271.1104859,332.1802591,546.9220538,551.6167585,454.9119681,464.5597229,492.5265006,509.6995212,489.5873883,479.8915056
903.7298135,5.114933333,317.7718461,78.79463148,76.38242318,77.39785993,89.76174039,89.74091481,82.04117291,92.01406631,104.1383371,88.13225873,78.32023771,102.5448311,82.42995537,78.11121641,85.02610944,73.14615231,76.85708998
834.5937953,0.861616667,297.5755689,131.1981245,100.0660066,112.0562415,154.2984503,254.8324669,463.3994531,306.4231733,256.0599349,197.1608608,192.3224528,174.7736908,173.1898052,178.5017099,183.4496836,180.543809,174.0797461
1150.695739,4.238366667,268.7419746,278.9948196,273.3234795,285.7627032,236.1702217,285.2864588,333.9299761,301.8936134,319.5539082,254.3883576,234.6235927,252.3140778,256.1233723,236.0325446,208.8755622,236.84298,234.8049341
417.2938166,5.735033333,202.0374845,188.2459142,199.5515314,200.7107749,190.1899125,208.5048535,205.5292836,207.8345105,198.1400294,182.4654877,190.7339138,185.8705974,192.0182466,177.2775028,186.2038071,175.2847403,168.3110356
453.3337501,0.275316667,220.5033385,242.0047309,259.7774465,257.5494873,228.6528934,136.4102363,68.9555834,69.38866086,139.5579295,206.6646677,237.5551969,251.2978126,184.8887214,231.8849426,252.3346923,320.6546864,244.706088
1039.669054,4.11715,327.7777457,100.7544507,1.083984375,1.33433298,113.220048,0,0,0,0,192.6223502,175.6336301,169.4917309,116.7467703,167.7489701,110.0902724,101.1595919,110.8486612
563.506162,0.982833333,254.9928533,29220.62439,24665.17555,29400.79493,32853.88566,37482.94816,44049.69569,42035.69825,37449.01705,34895.23692,28505.59039,31725.53447,27834.51098,30788.43311,31868.99562,31003.3927,30324.05705
739.5369273,0.309133333,278.1814914,986.2118527,931.4566593,827.8672127,1125.629208,629.8874065,549.0541733,647.8414301,954.1046742,1451.767777,1235.58311,1264.059215,1220.865775,1441.036339,1384.998596,1402.281613,1264.43523
351.7223226,2.910766667,172.1012742,24.83813477,19.83894348,19.78947449,20.83114555,15.64173929,15.92264345,19.94260929,14.76734883,18.76375798,22.61089541,22.39079231,15.6769034,10.19330418,8.761597691,7.708337243,14.73397757
385.3783734,4.11715,215.8442549,62.35240732,102.9989684,108.7147709,65.1809352,141.9211828,157.8601451,137.932566,121.1044751,49.64084553,53.07593257,58.03469129,71.31053778,59.19241036,48.68720142,73.39103128,61.83700125
422.3376543,2.998166667,220.973695,25.85152957,21.49842645,16.79192458,24.30493663,7.507888637,2.020834998,5.520853287,10.21939379,30.61998005,29.37328842,19.20804068,21.99508852,31.32510391,33.45091967,28.15351095,34.95389368
945.6090588,0.551566667,316.3677762,4621.585817,4194.678478,4153.691332,4823.568033,3461.703303,3445.731247,3784.508876,3330.507722,5055.646228,5861.66958,6347.295233,6083.209242,7136.970564,6746.661342,5868.498352,5758.713765
759.5177315,0.982833333,283.1073076,21743.27744,16703.60467,20482.96365,23148.02036,28074.11866,34317.49892,28931.86915,29987.10902,25411.15011,20799.81044,23456.38271,19974.59505,25132.67738,23228.55448,23840.41803,23168.85308
830.6496331,0.362716667,295.1346926,873.7643725,763.6587856,699.9781089,892.2091264,408.2207613,314.1836817,436.8216705,696.636585,1175.149699,1171.442693,976.9134232,946.7526153,1055.887245,911.6021265,999.9542023,961.1736857
767.5665343,0.309133333,284.3128749,2099.510137,1997.189024,2009.496732,2528.955782,1468.095245,1651.005113,1288.226725,1881.391089,3237.37592,2286.882687,2977.921257,2315.514611,3201.381981,3390.312005,3494.764677,3134.35272
729.4709468,1.016633333,271.8648018,262.9375055,282.6852726,328.2313891,306.4769158,508.2003395,633.5287586,580.7883262,365.3208896,311.1586285,238.1150673,269.4497005,237.4780929,286.4937231,318.8911371,298.1284698,283.892844
1009.57627,4.083333333,296.7370038,74.21506973,95.57444018,82.0413613,57.31833449,119.2394237,119.4513195,128.2852687,115.2013717,50.3460376,55.97471799,56.80932442,70.97520145,77.59740844,79.2124681,71.86445025,72.19843635
723.0503734,3.928316667,225.1250019,161.1698576,191.8240392,149.247905,170.7204048,61.38398133,67.24514866,91.84330725,114.9462361,154.4358138,160.2367938,189.331195,148.7637274,94.27893111,82.34042333,121.9803527,100.8784781
617.5518873,0.895433333,267.5995187,208.6262376,228.2173804,188.286865,215.2641583,335.6073318,462.4187383,531.7479744,403.5417708,254.941488,234.287237,253.3440426,194.4425783,250.4049147,351.9503894,311.3464297,239.9993837
1155.167748,4.548416667,268.7296129,149.9845485,141.239113,151.1342164,171.7747271,158.7248965,160.4837577,170.1473102,164.6386421,125.2925865,125.8472575,136.2953939,115.4472002,184.5698157,153.5807095,150.6710567,163.6396692
1012.593624,4.11715,244.3426923,5.638969737,0,6.499655967,1.962310791,42.33975073,38.93388852,43.10267352,29.61237508,13.98731063,4.705761759,4.794917122,9.794733245,51.18455532,46.83556392,42.13878062,46.44774824
594.1269245,0.861616667,269.1272172,155.2069218,117.8741318,188.1455881,150.8997171,357.0125711,551.7180035,432.522351,227.7415702,166.0977462,155.7608861,143.7222739,99.9402771,153.6128169,151.5199084,155.1470638,154.9399103
749.429489,1.54935,249.5068448,447.1707848,422.5922614,449.2742484,426.5646173,467.0817397,474.1789903,449.078796,458.7187256,413.1331279,407.5120308,409.2376819,385.947961,419.8108548,442.1797291,437.7782753,445.7282039
1054.605167,4.150966667,248.2027913,6.697375536,4.113891602,4.328308105,0,67.00815827,50.31873871,41.31373978,33.01292408,18.84763744,8.694152772,11.93472881,9.47737871,57.11078507,49.011412,47.84252046,33.16253589
1013.092518,4.11715,243.0035804,4.077423096,1.312255859,0,0,36.80820939,30.99184035,21.11481603,15.71828811,1.354888916,5.62612915,5.658925366,0,32.53241699,36.18881065,31.45823225,22.45942928
524.3718434,3.530866667,235.0763122,23.67300451,16.24179511,15.40422028,15.66776488,17.19566249,7.088990058,10.20029447,16.8893434,32.251908,41.53538242,41.68070665,35.99357998,32.8519757,29.85798098,46.29029104,31.14004826
994.8262472,0.43035,352.2222882,109.427173,28.25275836,11.26167892,105.9985755,3.94508197,11.14884854,2.953719195,1.108012303,93.66417815,86.62861913,46.1243779,59.39808207,149.3479448,146.51725,133.0198682,188.3003218
927.6067769,0.362716667,308.0500213,7473.388887,7537.513905,8149.944248,8407.408394,5302.186483,5618.666423,5078.840052,6187.304179,9463.194815,7807.086471,8197.324742,6943.583758,8609.213947,8536.393794,9176.405578,8751.330352
341.3054692,3.463233333,206.4442188,241.7790192,167.2988618,190.4013664,290.3927554,109.0779161,78.0814223,131.0164267,182.2940161,349.8985951,358.2987922,320.4194025,306.3340194,271.0029262,251.3619394,254.4918451,228.7431138
673.5295982,3.928316667,268.412045,1413.53513,870.2174362,1097.471075,1565.892172,865.9586698,796.9142704,832.8733656,1037.384046,1883.400739,1835.451964,1747.039968,1469.208088,1702.779561,1686.821504,1645.912391,1663.584277
801.5483231,0.861616667,294.0733601,2904.127339,2817.801749,2853.89845,2944.216567,4301.07511,4941.689246,4750.682633,3533.077838,2667.854553,3434.726401,2998.774397,2434.748194,3064.632444,3038.729422,2655.366022,2850.574178
694.5276589,0.396533333,272.1175784,88.47571562,73.49926879,72.204003,102.9611724,36.11131621,32.02875771,51.08584368,78.5721636,161.0949709,138.0300191,126.6110558,130.3234076,118.5156399,104.1739614,120.2738313,104.3016569
584.5740939,0.275316667,265.3196601,118.5859439,85.32329846,88.80825163,106.986782,52.04282164,36.0731976,68.0956759,83.84691088,138.4358005,149.8787265,134.6295027,141.5796741,140.3142209,145.6719539,136.36733,151.6401827
1017.68662,4.11715,324.3430672,239.5137399,0,6.607971191,234.0130824,0,0,0,0,580.6861458,538.2267965,464.6352187,253.1747821,377.856556,298.1768684,227.9428787,254.8402334
889.7587698,0.309133333,322.6013551,1555.105802,1150.836124,1165.077974,1471.204085,1082.849978,838.8691998,854.4561663,1028.565599,2023.307188,2157.02562,1579.297814,1959.309432,1515.32083,1499.938373,1471.427423,1722.722696
777.5989739,3.874733333,233.127315,139.828396,141.374087,136.0667203,146.8886493,72.00750993,62.18829115,86.220859,98.91727102,111.6666546,103.1633153,142.9254452,111.7965933,61.7121638,71.36567514,102.4951277,87.52113235
816.5924694,3.463233333,296.4509318,167.8600814,145.7426002,148.027051,205.7798591,131.4203456,99.08213172,139.7272312,162.3880954,276.0755014,247.2905406,224.3230723,228.5147323,239.3171541,228.9461387,240.2584346,244.2137944
972.54013,4.272183333,237.7539159,16.47402895,8.216419521,0,3.54880565,139.1104387,105.3727286,89.56839011,54.14335194,24.29158185,8.60056298,26.59518178,12.7410322,262.82721,177.0733323,215.0637276,136.3981012
667.5289869,0.275316667,267.1645233,238.8757069,317.4773253,368.8825215,251.9020154,1326.954839,2188.832232,2224.906666,437.3183887,318.3111064,293.7475007,271.5565517,328.4910434,228.8211526,177.1694402,226.3488964,199.3191763
670.3736377,4.272183333,232.3971587,431.4107385,402.5307998,440.3313467,420.2591894,502.3650341,519.3628783,512.7971219,505.4856242,432.7140579,439.8091215,396.3143922,408.6620766,472.144206,438.472268,487.5445828,458.2194643
1077.117523,4.150966667,250.7800241,0,2.693969801,5.687727804,0.426045867,37.47607491,26.3761542,24.68304455,28.07012462,15.97657351,9.266450365,8.191807433,3.082556188,25.0440778,31.22170706,30.39140144,19.82766096
964.8684675,0.706583333,335.1213753,213.1452444,107.0411591,111.8178853,221.9395839,9.172106173,0.423538453,3.360272951,62.91212494,470.0566458,445.9079226,404.4901565,376.2358175,268.0717715,289.8754885,297.8624496,342.9855185
913.5898709,0.362716667,303.2690116,1518.335813,1462.717512,1683.444076,1795.140482,963.1480649,959.2389856,941.6410299,1388.317526,2254.947521,1516.400242,1996.301069,1755.685709,2134.032131,1952.152817,2231.618195,2107.248126
762.4617049,2.910766667,279.2973823,175.5533337,132.0887745,149.7062458,139.7544912,108.9428016,111.7069405,147.8901112,123.7500894,152.7743259,161.5790843,161.1161027,133.4219912,85.67779303,78.08317646,98.66330032,117.0240055
591.5378253,0.929233333,263.9407656,31408.59949,28563.28573,32284.89293,32679.56133,44840.79783,59318.36215,54261.63232,38924.03862,35037.95868,32789.91179,32009.3528,27361.90597,31860.02573,32309.39271,32769.42984,31459.40105
1062.642805,4.238366667,263.8680613,227.335252,223.9619806,238.4956194,203.49648,328.4043867,352.8026678,319.8967888,296.2697267,266.8801419,253.3668401,259.3843336,237.0077413,274.9652585,301.6670164,245.0979966,279.551932
819.1435988,3.8071,237.0178557,259.0031615,261.6983882,254.5877608,229.2614614,200.1748096,173.1676354,226.1838706,212.2983247,237.6225739,234.2348514,229.3790384,253.6617525,131.4621992,158.4398593,126.4509936,201.1485762
637.3067853,0.275316667,251.6316036,135.0516436,123.8262196,138.622694,148.503939,55.68766458,79.02627261,69.75542465,80.51492783,183.2694451,189.130155,131.0991028,140.7086672,178.5191225,129.3122222,154.9313126,183.9275297
555.348191,3.530866667,213.5944696,22.04813463,24.97237294,38.66187334,22.86359771,41.05500415,53.73912121,33.28235642,19.60286456,8.254346742,5.147600822,8.738003964,10.77012265,6.182403654,11.24261367,4.692732367,14.24719538
919.8094116,0.706583333,330.6832737,101.2610899,56.77642261,59.24684778,83.75940889,19.51640151,7.252744982,15.70609342,56.0842198,206.6222174,195.344371,116.161895,116.4677508,132.9742763,107.3863048,131.0996733,146.9418582
955.770986,0.309133333,334.0023231,370.8910008,435.3277533,444.4134684,373.3933736,481.229837,346.9633444,389.3124362,564.2817315,368.3625148,469.2209929,360.0640312,391.1873986,270.8847626,331.714972,284.0638166,283.6363044
908.063457,4.02975,259.2499464,951.0977536,593.3841597,313.6980609,180.5726135,1223.401166,1456.933371,1231.618183,987.0618907,1937.609865,1973.910936,1771.423754,1213.514333,105.0063917,130.3386733,202.5902957,472.3223593
1034.605346,4.150966667,246.9373112,12.19069278,20.04786562,16.22669015,5.860900879,84.99549926,78.92786991,77.23329229,69.77781916,28.29634077,25.74788976,39.25733706,6.633483768,95.14789977,104.0283034,80.80826796,66.47122707
709.4451516,3.99595,240.3433668,89.81334742,116.7243761,113.6200824,88.4175936,145.2535754,141.631147,112.0038084,133.5341581,92.46357301,81.92324795,75.38924638,75.13583863,104.8964495,102.2840627,86.18009649,94.98138918
734.5700102,2.843133333,279.4852099,4.461111585,1.304320517,2.819650612,5.200577975,0,0.1031123,1.258850098,1.022399873,8.097827144,10.95508068,8.738259184,3.204454552,4.795337023,6.177614192,7.722413127,9.258832687
181.0889829,0.7404,157.3883415,219.9901886,205.1778678,223.3377181,240.1524645,186.1734642,173.5198218,175.0745034,203.4321487,257.7446387,239.6291287,247.8156125,231.5307276,243.9827742,249.8203245,273.9762358,252.7585485
638.2706165,4.150966667,244.9157089,62.90367098,57.93387216,63.44693284,71.99947783,20.98036429,8.748605447,22.62999213,36.91604121,67.55418447,67.3277086,63.26969391,86.86948466,74.53082349,72.39900221,83.8038974,68.90771176
621.5062821,0.275316667,261.0321912,595.3153345,525.1384651,551.6677906,618.8540498,1191.784121,1520.565839,1589.736051,747.7930014,740.8556645,759.7927245,638.4895904,599.0689342,543.3767873,516.5674286,492.0428349,598.8835139
200.2363305,2.944583333,175.1740671,270.5354184,268.4275257,285.3846921,280.9321971,282.1675055,287.8117236,286.7945472,291.4169972,278.5112414,262.2653573,284.4879035,281.9171467,267.8046532,266.0999144,257.9003568,270.1350638
505.3301062,0.929233333,232.5241816,26.54197675,21.78176937,23.79079061,20.34378582,46.42356705,68.18302436,46.99555197,36.48017361,24.16709946,23.62712827,22.09997637,31.04691753,26.18042622,22.3172634,23.63037216,23.43885968
395.3256344,3.7197,205.3716654,33.29251971,13.56792808,19.14116681,47.84912109,7.459611318,0.949723743,0.474637709,11.28226407,80.56063518,55.47792676,68.05472559,51.74074427,65.64707659,70.36791666,57.28372791,66.30389461
687.627131,0.774216667,279.8353979,43.10182197,38.42200852,38.90110715,25.03362311,140.6752461,374.2706736,250.8587329,53.05537091,30.62317347,35.09253054,29.42282616,16.49875962,18.76181776,21.37110218,24.46863509,18.3551822
337.2682539,3.463233333,197.4834721,28.25722048,17.09513832,25.19695934,29.79874904,16.27513954,17.35884166,23.76063365,25.17538564,46.41204101,46.98017648,43.04142835,41.91358837,37.44782056,35.74263693,35.06697008,29.76317317
